,location,total_sqft,bath,price,bhk,price_per_sqft
12658,Nagarbhavi,1080.0,2.0,49.0,2,4537.037037037037
12663,Yelahanka,1045.0,2.0,45.0,2,4306.2200956937795
12664,Kodigehaali,1442.0,3.0,80.0,3,5547.850208044383
12665,Kaggadasapura,1500.0,2.0,75.0,3,5000.0
12667,Hennur,1255.0,2.0,53.57,2,4268.525896414342
12668,other,1432.0,3.0,79.0,3,5516.7597765363125
12669,Kundalahalli,2100.0,3.0,150.0,3,7142.857142857143
12670,Hennur Road,1450.0,2.0,80.0,2,5517.241379310345
12671,Sarjapur  Road,1346.0,2.0,69.61,2,5171.619613670134
12673,Electronic City Phase II,925.0,2.0,49.82,3,5385.945945945946
12676,Kothanur,1094.0,2.0,54.0,2,4936.014625228519
12677,other,1500.0,3.0,90.0,3,6000.0
12680,other,3500.0,3.0,425.0,4,12142.857142857143
12682,Rajiv Nagar,2340.0,5.0,160.0,4,6837.606837606838
12683,Whitefield,1655.0,3.0,113.0,3,6827.794561933535
12684,Battarahalli,2024.0,3.0,103.0,3,5088.932806324111
12685,other,3100.0,5.0,425.0,4,13709.677419354839
12686,Jalahalli,1575.0,4.0,100.0,3,6349.206349206349
12687,Iblur Village,1920.0,3.0,130.0,3,6770.833333333333
12689,Kambipura,1082.0,2.0,55.0,3,5083.179297597043
12692,Margondanahalli,1160.0,2.0,65.0,2,5603.448275862069
12693,Vittasandra,1246.0,2.0,67.4,2,5409.309791332264
12695,7th Phase JP Nagar,1128.0,2.0,60.0,2,5319.148936170212
12696,other,1260.0,2.0,55.0,2,4365.079365079365
12697,Bellandur,1830.0,3.0,89.89,3,4912.021857923497
12698,Sarjapur,1525.0,2.0,68.0,3,4459.016393442623
12699,Yelahanka,602.0,2.0,30.0,1,4983.388704318937
12702,Kanakpura Road,1250.0,3.0,62.6,3,5008.0
12703,other,1200.0,4.0,110.0,4,9166.666666666666
12704,Murugeshpalya,1855.0,3.0,96.0,3,5175.202156334231
12705,Kanakpura Road,1450.0,3.0,60.91,3,4200.689655172414
12706,Sarjapur  Road,2089.0,3.0,148.0,3,7084.729535662997
12707,Haralur Road,1464.0,3.0,56.0,3,3825.136612021858
12708,Banashankari Stage VI,4800.0,3.0,200.0,4,4166.666666666667
12709,Begur Road,1200.0,2.0,44.73,2,3727.5
12710,Sarjapur,1095.0,2.0,45.0,2,4109.58904109589
12712,BTM 2nd Stage,2500.0,3.0,345.0,3,13800.0
12713,Kothanur,1170.0,3.0,80.0,3,6837.606837606838
12714,6th Phase JP Nagar,1280.0,2.0,88.0,2,6875.0
12717,Electronic City,825.0,2.0,30.0,2,3636.3636363636365
12718,Sarjapur  Road,1612.0,3.0,98.38,3,6102.977667493797
12719,Chandapura,985.0,2.0,25.12,2,2550.253807106599
12720,Murugeshpalya,1175.0,2.0,75.0,2,6382.978723404255
12721,other,600.0,1.0,24.0,1,4000.0
12722,Whitefield,1740.0,3.0,85.0,3,4885.057471264367
12723,other,1770.0,3.0,99.0,3,5593.220338983051
12725,Horamavu Agara,1090.0,2.0,46.0,2,4220.183486238532
12727,Whitefield,4144.0,5.0,331.0,5,7987.451737451737
12728,other,1800.0,3.0,130.0,3,7222.222222222223
12729,Jigani,1221.0,3.0,65.0,3,5323.505323505324
12730,8th Phase JP Nagar,1046.0,2.0,48.0,2,4588.910133843212
12731,Uttarahalli,1290.0,2.0,56.12,3,4350.387596899225
12732,Electronic City Phase II,1065.0,2.0,30.76,2,2888.262910798122
12733,Ambedkar Nagar,1850.0,4.0,121.0,3,6540.540540540541
12734,Battarahalli,1097.0,2.0,49.0,2,4466.727438468551
12735,Kalena Agrahara,1200.0,3.0,70.0,2,5833.333333333333
12737,Anekal,1140.0,2.0,52.0,2,4561.403508771929
12738,Thigalarapalya,1297.0,2.0,98.0,2,7555.898226676947
12740,other,1375.0,2.0,45.0,2,3272.7272727272725
12741,Babusapalaya,1245.0,2.0,58.0,2,4658.634538152611
12743,Nagarbhavi,1800.0,3.0,180.0,4,10000.0
12744,Brookefield,1594.0,3.0,140.0,3,8782.936010037642
12745,TC Palaya,1200.0,2.0,66.0,3,5500.0
12746,Chandapura,645.0,1.0,16.45,1,2550.3875968992247
12747,Kanakpura Road,700.0,2.0,36.0,2,5142.857142857143
12749,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2,5000.0
12751,Begur Road,1160.0,2.0,42.0,2,3620.689655172414
12754,other,1570.0,2.0,95.0,3,6050.955414012738
12755,Sarjapur  Road,1290.0,2.0,88.0,2,6821.705426356589
12758,other,2250.0,3.0,180.0,3,8000.0
12759,other,1270.0,2.0,172.0,2,13543.307086614173
12760,other,1145.0,2.0,44.0,2,3842.7947598253277
12761,Chikkabanavar,1320.0,2.0,46.0,3,3484.848484848485
12762,Electronic City Phase II,1065.0,2.0,30.75,2,2887.323943661972
12764,Sarjapur  Road,1371.0,2.0,86.0,2,6272.793581327498
12765,other,2700.0,5.0,150.0,5,5555.555555555556
12766,Electronic City,1575.0,3.0,94.5,3,6000.0
12767,Yelahanka,1362.0,2.0,66.0,2,4845.814977973569
12769,Haralur Road,1255.0,3.0,90.0,3,7171.314741035857
12772,Yelahanka,1234.0,2.0,80.0,2,6482.982171799027
12773,Sarjapur  Road,2140.0,3.0,139.0,3,6495.327102803738
12774,Thubarahalli,1584.0,3.0,101.0,3,6376.262626262626
12775,Whitefield,1175.0,2.0,50.0,2,4255.31914893617
12776,Sarjapura - Attibele Road,1555.0,3.0,52.0,3,3344.051446945338
12777,Chandapura,645.0,1.0,16.45,1,2550.3875968992247
12778,Dodda Nekkundi,1585.0,2.0,79.0,3,4984.22712933754
12779,Kalena Agrahara,1354.0,2.0,71.0,2,5243.722304283604
12780,other,1165.0,2.0,45.0,2,3862.6609442060085
12781,Kumaraswami Layout,1200.0,3.0,75.0,3,6250.0
12782,Hebbal,1740.0,2.0,137.0,3,7873.563218390805
12784,Rachenahalli,985.0,2.0,50.17,2,5093.401015228426
12785,Chandapura,1200.0,2.0,36.0,2,3000.0
12791,Bannerghatta Road,1122.5,2.0,61.74,2,5500.22271714922
12792,Thanisandra,1573.0,3.0,100.0,3,6357.279084551812
12794,other,1210.0,2.0,60.0,2,4958.677685950413
12797,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3,4242.424242424242
12798,Haralur Road,1735.0,3.0,97.0,3,5590.778097982709
12799,Hebbal Kempapura,1730.0,3.0,175.0,3,10115.606936416185
12800,other,1684.0,3.0,86.0,3,5106.88836104513
12801,other,1686.0,3.0,77.0,3,4567.022538552787
12802,other,1654.0,3.0,82.0,3,4957.678355501814
12803,Green Glen Layout,1600.0,3.0,105.0,3,6562.5
12804,KR Puram,1100.0,2.0,39.9,2,3627.2727272727275
12805,Bannerghatta Road,1655.0,3.0,95.0,3,5740.181268882176
12807,Hebbal,1430.0,3.0,85.0,3,5944.055944055944
12808,Judicial Layout,1989.0,4.0,155.0,3,7792.860734037205
12809,Sarjapur  Road,1044.0,2.0,55.0,2,5268.199233716475
12810,Banashankari,1426.0,3.0,85.0,3,5960.729312762974
12811,Choodasandra,1115.0,2.0,50.0,2,4484.304932735426
12814,Electronic City Phase II,1140.0,2.0,33.06,2,2900.0
12816,other,1200.0,2.0,50.0,2,4166.666666666667
12817,Malleshwaram,580.0,1.0,45.0,1,7758.620689655172
12818,TC Palaya,1200.0,2.0,66.0,3,5500.0
12819,Munnekollal,1030.0,2.0,50.36,2,4889.320388349514
12820,Koramangala,1910.0,4.0,150.0,3,7853.4031413612565
12821,other,1950.0,3.0,132.0,3,6769.2307692307695
12822,Kundalahalli,1724.0,3.0,125.0,3,7250.580046403712
12823,other,1200.0,2.0,130.0,3,10833.333333333334
12824,Rajaji Nagar,1314.0,2.0,225.0,2,17123.287671232876
12825,Kothanur,1400.0,2.0,65.0,2,4642.857142857143
12826,Kaggadasapura,1400.0,2.0,68.0,3,4857.142857142857
12827,Hulimavu,1115.0,2.0,44.6,2,4000.0
12828,Bharathi Nagar,1300.0,2.0,55.86,2,4296.923076923077
12829,other,2400.0,4.0,150.0,4,6250.0
12831,Abbigere,1000.0,2.0,41.0,2,4100.0
12832,Whitefield,1200.0,3.0,67.75,3,5645.833333333333
12833,Whitefield,2444.0,4.0,145.0,4,5932.896890343699
12834,Electronic City,1070.0,2.0,48.0,2,4485.981308411215
12835,Sarjapur  Road,1600.0,3.0,85.0,3,5312.5
12836,Marathahalli,1196.0,2.0,57.95,2,4845.3177257525085
12837,Electronic City,1025.0,2.0,54.0,2,5268.292682926829
12838,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
12839,Sarjapur  Road,2180.0,4.0,180.0,3,8256.880733944954
12840,other,1600.0,3.0,102.0,3,6375.0
12841,Whitefield,1270.0,2.0,110.0,2,8661.417322834646
12844,Jalahalli,2086.0,3.0,160.0,3,7670.182166826462
12845,Old Madras Road,1165.0,2.0,51.42,2,4413.733905579399
12846,Marathahalli,1310.0,3.0,63.25,3,4828.244274809161
12847,Rajaji Nagar,1440.0,2.0,165.0,2,11458.333333333334
12848,Electronics City Phase 1,1900.0,3.0,85.0,3,4473.684210526316
12849,Chandapura,740.0,1.0,22.0,2,2972.972972972973
12850,Yeshwanthpur,2503.0,3.0,138.0,3,5513.383939272872
12851,5th Phase JP Nagar,1075.0,2.0,60.0,2,5581.395348837209
12852,Bellandur,1260.0,2.0,83.5,2,6626.984126984127
12855,Green Glen Layout,1717.0,3.0,125.0,3,7280.139778683751
12856,other,1088.0,2.0,46.0,2,4227.941176470588
12857,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3,4194.756554307116
12858,Vidyaranyapura,1200.0,2.0,42.0,2,3500.0
12859,Garudachar Palya,1325.0,2.0,60.0,3,4528.301886792453
12860,JP Nagar,1157.0,2.0,73.0,2,6309.420916162489
12862,Sahakara Nagar,1200.0,2.0,54.0,2,4500.0
12863,Pai Layout,1510.0,2.0,65.0,3,4304.635761589404
12864,Bommanahalli,1050.0,2.0,54.0,2,5142.857142857143
12865,other,1200.0,2.0,45.0,2,3750.0
12866,Binny Pete,1516.0,3.0,147.0,3,9696.569920844327
12867,Indira Nagar,2400.0,6.0,475.0,6,19791.666666666668
12868,Channasandra,1050.0,2.0,44.41,2,4229.523809523809
12869,Hegde Nagar,1000.0,2.0,66.0,2,6600.0
12870,9th Phase JP Nagar,1050.0,2.0,35.0,2,3333.3333333333335
12872,BEML Layout,1194.0,2.0,65.0,2,5443.886097152429
12874,Hormavu,1210.0,2.0,69.0,2,5702.479338842975
12875,Whitefield,1660.0,3.0,110.0,3,6626.506024096386
12876,Malleshwaram,1410.0,2.0,125.0,2,8865.248226950354
12877,Electronics City Phase 1,1305.0,2.0,67.0,2,5134.099616858238
12878,other,1800.0,6.0,101.0,6,5611.111111111111
12879,Bannerghatta Road,1206.0,2.0,53.0,2,4394.69320066335
12881,Bannerghatta Road,1150.0,2.0,55.0,2,4782.608695652174
12882,other,1100.0,2.0,65.0,2,5909.090909090909
12885,Hoodi,3385.0,4.0,220.0,4,6499.261447562777
12886,Sompura,2150.0,3.0,85.0,4,3953.4883720930234
12888,other,1035.0,2.0,55.0,2,5314.009661835748
12889,other,600.0,3.0,72.0,2,12000.0
12890,other,1200.0,3.0,75.0,3,6250.0
12891,Hennur Road,1155.0,2.0,69.18,2,5989.6103896103905
12893,Electronics City Phase 1,755.0,1.0,30.12,1,3989.4039735099336
12894,Ramamurthy Nagar,960.0,2.0,35.0,2,3645.8333333333335
12895,other,450.0,1.0,20.0,1,4444.444444444444
12897,Raja Rajeshwari Nagar,1571.0,3.0,53.12,3,3381.285805219605
12898,Sarjapur  Road,1691.0,3.0,119.0,3,7037.25606150207
12899,Kanakapura,1489.0,2.0,70.0,3,4701.141705842848
12900,Kengeri Satellite Town,800.0,2.0,32.0,2,4000.0
12902,Bannerghatta Road,1215.0,2.0,65.0,2,5349.794238683127
12904,Bellandur,1535.0,3.0,90.0,3,5863.192182410424
12909,Kannamangala,957.0,2.0,56.0,2,5851.619644723093
12910,Electronic City Phase II,1200.0,2.0,34.65,2,2887.5
12914,Sarjapur  Road,2206.0,4.0,180.0,3,8159.564823209429
12915,Kasavanhalli,1181.0,2.0,61.0,2,5165.114309906859
12916,Sarjapur  Road,1309.0,2.0,69.5,2,5309.396485867074
12917,Horamavu Agara,1400.0,3.0,63.0,3,4500.0
12919,Kanakpura Road,1622.0,3.0,95.0,3,5856.966707768187
12921,other,1719.0,3.0,95.0,3,5526.468877254218
12922,Abbigere,995.0,2.0,40.8,2,4100.5025125628135
12923,Mahadevpura,1120.0,2.0,53.0,2,4732.142857142857
12924,Bellandur,1047.0,2.0,75.0,2,7163.323782234957
12925,Devanahalli,1466.0,3.0,59.96,3,4090.0409276944065
12926,Sarjapur  Road,1691.0,3.0,100.0,3,5913.660555884092
12927,Chandapura,876.0,2.0,28.47,2,3250.0
12929,Whitefield,1270.0,2.0,105.0,2,8267.71653543307
12930,8th Phase JP Nagar,1269.0,2.0,50.75,3,3999.211977935382
12931,Kammanahalli,1200.0,3.0,80.0,2,6666.666666666667
12932,Budigere,1153.0,2.0,56.5,2,4900.260190806592
12933,Whitefield,1315.0,2.0,69.5,2,5285.171102661597
12934,Hebbal Kempapura,2485.0,4.0,198.0,4,7967.806841046277
12935,Tumkur Road,1354.0,3.0,85.86,3,6341.211225997045
12937,Yelahanka,1180.0,2.0,55.0,2,4661.016949152542
12938,Jalahalli,1313.0,2.0,68.0,2,5178.979436405179
12939,Nehru Nagar,1100.0,2.0,50.0,2,4545.454545454545
12943,Vishwapriya Layout,890.0,2.0,37.0,2,4157.303370786517
12944,Whitefield,1173.0,2.0,78.2,2,6666.666666666667
12945,other,1190.0,2.0,55.0,2,4621.848739495798
12946,Green Glen Layout,1250.0,2.0,75.0,2,6000.0
12947,Hoodi,1644.0,3.0,80.51,3,4897.20194647202
12948,Yelahanka New Town,1740.0,3.0,150.0,3,8620.689655172413
12949,Jakkur,1710.0,3.0,110.0,3,6432.748538011696
12951,Hebbal,1662.0,3.0,155.0,3,9326.113116726836
12952,other,1162.0,2.0,48.0,2,4130.808950086059
12953,Whitefield,1362.0,2.0,85.0,2,6240.822320117474
12954,other,540.0,1.0,22.5,1,4166.666666666667
12955,Thanisandra,1533.0,3.0,75.885,3,4950.097847358122
12958,Begur Road,1410.0,2.0,54.99,3,3900.0
12959,Chikka Tirupathi,2665.0,5.0,125.0,4,4690.431519699812
12960,other,970.0,2.0,45.0,2,4639.1752577319585
12964,Haralur Road,1810.0,3.0,97.83,3,5404.972375690608
12965,other,1084.0,2.0,51.0,2,4704.79704797048
12966,other,1500.0,3.0,85.0,3,5666.666666666667
12967,Uttarahalli,1328.0,2.0,56.0,3,4216.8674698795185
12968,Marathahalli,1485.0,2.0,90.0,3,6060.606060606061
12969,Pai Layout,1500.0,2.0,58.0,3,3866.6666666666665
12970,R.T. Nagar,1100.0,2.0,85.0,2,7727.272727272727
12971,other,1360.0,2.0,73.0,3,5367.64705882353
12972,1st Phase JP Nagar,900.0,2.0,75.0,2,8333.333333333334
12974,Electronic City Phase II,1031.0,2.0,54.48,2,5284.190106692531
12976,Uttarahalli,1040.0,2.0,36.4,2,3500.0
12977,KR Puram,2800.0,6.0,110.0,7,3928.5714285714284
12978,Kothannur,1404.0,2.0,56.15,3,3999.287749287749
12979,Haralur Road,1200.0,2.0,46.0,2,3833.3333333333335
12980,Yelahanka,1267.0,3.0,78.0,2,6156.274664561957
12981,Bannerghatta Road,1510.0,2.0,110.0,3,7284.76821192053
12982,Kanakpura Road,900.0,2.0,42.0,2,4666.666666666667
12983,Whitefield,1457.0,2.0,105.0,3,7206.588881262869
12984,Iblur Village,3596.0,4.0,268.0,4,7452.725250278087
12985,8th Phase JP Nagar,1408.0,3.0,80.0,3,5681.818181818182
12986,Dodda Nekkundi,1005.0,2.0,45.0,2,4477.611940298508
12987,other,30400.0,4.0,1824.0,6,6000.0
12989,other,1182.0,2.0,64.0,2,5414.551607445009
12990,Talaghattapura,2038.5,3.0,122.0,3,5984.792739759627
12991,Sarjapur  Road,1367.0,2.0,80.0,2,5852.231163130944
12994,Sarjapur  Road,1565.0,3.0,78.0,3,4984.025559105431
12995,Whitefield,1720.0,3.0,128.0,3,7441.860465116279
12996,Doddathoguru,1107.0,2.0,44.0,2,3974.706413730804
12997,Yelahanka,1360.0,2.0,78.19,2,5749.264705882353
12998,Anekal,625.0,1.0,25.0,2,4000.0
13000,other,1350.0,1.0,120.0,3,8888.888888888889
13001,Hosa Road,1016.0,2.0,39.95,2,3932.086614173229
13002,other,1500.0,3.0,90.0,3,6000.0
13003,Akshaya Nagar,900.0,2.0,45.0,2,5000.0
13004,Sanjay nagar,1500.0,3.0,150.0,3,10000.0
13005,other,2292.0,2.0,285.0,3,12434.554973821989
13006,Kereguddadahalli,1280.0,3.0,42.0,3,3281.25
13008,Electronic City,1500.0,2.0,70.0,3,4666.666666666667
13009,Electronic City,1500.0,2.0,64.5,3,4300.0
13010,Gottigere,1245.0,2.0,59.0,2,4738.955823293173
13011,Yelahanka,1025.0,2.0,44.0,2,4292.682926829269
13012,other,1945.0,3.0,135.0,3,6940.874035989717
13013,Rajaji Nagar,1640.0,3.0,245.0,3,14939.024390243903
13014,Hegde Nagar,1348.0,2.0,80.5,3,5971.810089020772
13015,Tindlu,1100.0,2.0,55.0,2,5000.0
13016,Kammasandra,1616.0,3.0,40.0,3,2475.2475247524753
13017,Yeshwanthpur,1855.0,3.0,135.0,3,7277.628032345014
13018,Hennur,1255.0,2.0,56.5,2,4501.99203187251
13019,HAL 2nd Stage,2040.0,4.0,500.0,5,24509.803921568626
13021,Kothanur,1195.0,2.0,59.0,2,4937.238493723849
13022,Bannerghatta Road,1022.0,2.0,35.0,2,3424.6575342465753
13024,Dodda Nekkundi,1264.0,2.0,52.0,2,4113.9240506329115
13025,Chamrajpet,1650.0,3.0,115.0,3,6969.69696969697
13026,Abbigere,1020.0,2.0,40.8,2,3999.9999999999995
13027,Sarjapur  Road,4395.0,4.0,242.0,4,5506.257110352673
13029,other,2710.0,5.0,142.0,4,5239.852398523985
13030,Hennur Road,1936.0,3.0,131.0,3,6766.528925619835
13031,other,1075.0,2.0,58.0,2,5395.3488372093025
13032,Hosur Road,1223.0,2.0,93.0,2,7604.251839738348
13033,Whitefield,1500.0,3.0,61.9,3,4126.666666666667
13034,Hennur,1050.0,2.0,42.73,2,4069.5238095238096
13038,Whitefield,1495.0,2.0,78.0,2,5217.391304347826
13039,JP Nagar,1500.0,2.0,82.0,3,5466.666666666667
13041,Whitefield,1270.0,2.0,52.0,2,4094.488188976378
13043,Koramangala,1600.0,2.0,140.0,3,8750.0
13046,Horamavu Agara,1557.0,3.0,70.0,3,4495.82530507386
13047,other,1410.0,3.0,68.0,3,4822.695035460993
13048,Sarjapur  Road,1984.0,4.0,148.0,3,7459.677419354839
13049,Kadugodi,1196.0,2.0,60.0,2,5016.722408026756
13050,Thanisandra,2259.0,3.0,112.0,4,4957.9459938025675
13051,Kenchenahalli,1720.0,3.0,100.0,3,5813.953488372093
13053,other,1256.0,2.0,62.8,2,5000.0
13054,Haralur Road,1243.0,2.0,46.0,2,3700.7240547063557
13056,7th Phase JP Nagar,1140.0,2.0,57.0,2,5000.0
13058,Kothanur,1790.0,3.0,120.0,3,6703.91061452514
13059,Harlur,1335.0,2.0,72.76,2,5450.187265917603
13060,Nehru Nagar,1674.0,3.0,81.0,3,4838.709677419355
13062,other,1786.0,3.0,79.99,3,4478.723404255318
13064,Sarjapur  Road,1035.0,2.0,47.0,2,4541.062801932367
13065,Whitefield,1564.0,3.0,103.0,3,6585.677749360614
13066,Margondanahalli,1334.0,2.0,67.76,2,5079.460269865068
13068,Bommasandra,1365.0,3.0,53.96,3,3953.1135531135533
13069,Choodasandra,1115.0,2.0,50.0,2,4484.304932735426
13071,other,1369.0,2.0,72.0,3,5259.313367421476
13074,other,1418.0,2.0,62.0,2,4372.3554301833565
13075,Hebbal,2250.0,3.0,219.0,3,9733.333333333334
13077,KR Puram,1020.0,2.0,39.0,2,3823.529411764706
13078,Yelahanka New Town,1290.0,2.0,70.0,2,5426.356589147287
13079,Attibele,1500.0,3.0,90.0,3,6000.0
13081,Jalahalli,1881.0,3.0,115.0,3,6113.769271664009
13082,Jigani,943.0,2.0,49.5,2,5249.204665959703
13083,Electronic City,1140.0,2.0,32.93,2,2888.59649122807
13084,other,1035.0,2.0,60.0,2,5797.101449275362
13085,Whitefield,1500.0,3.0,71.0,3,4733.333333333333
13087,other,1232.0,2.0,94.28,2,7652.597402597403
13088,Uttarahalli,1290.0,2.0,56.12,3,4350.387596899225
13089,Malleshwaram,2610.0,4.0,306.0,4,11724.137931034482
13090,Anandapura,1576.0,3.0,58.7,3,3724.6192893401017
13091,other,980.0,2.0,41.0,2,4183.673469387755
13093,Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
13094,Hoodi,1181.0,2.0,55.0,2,4657.070279424217
13095,other,6652.0,6.0,660.0,4,9921.828021647625
13096,other,1307.0,2.0,59.0,2,4514.154552410099
13098,Sanjay nagar,1180.0,2.0,80.0,2,6779.661016949152
13100,Sarjapur  Road,1115.0,2.0,50.0,2,4484.304932735426
13101,other,1025.0,2.0,43.04,2,4199.024390243902
13102,Ramagondanahalli,1910.0,3.0,131.0,3,6858.638743455497
13103,Gottigere,1200.0,2.0,50.0,2,4166.666666666667
13105,Hebbal,1349.0,2.0,98.0,2,7264.6404744255005
13106,Electronics City Phase 1,1175.0,2.0,60.0,2,5106.382978723404
13110,other,2700.0,3.0,230.0,4,8518.518518518518
13111,HSR Layout,1203.0,2.0,60.0,2,4987.5311720698255
13114,other,1125.0,2.0,46.0,2,4088.8888888888887
13115,Kammasandra,610.0,1.0,18.5,1,3032.7868852459014
13116,Ambalipura,1198.0,2.0,80.0,2,6677.79632721202
13118,other,1200.0,2.0,45.0,2,3750.0
13119,other,6688.0,6.0,700.0,4,10466.507177033493
13120,other,1830.0,3.0,95.0,3,5191.256830601093
13123,9th Phase JP Nagar,1331.95,2.0,69.0,2,5180.374638687638
13124,Yeshwanthpur,1876.0,3.0,160.0,3,8528.784648187633
13125,Whitefield,1639.0,3.0,107.0,3,6528.370957901159
13127,Kanakpura Road,1665.0,3.0,74.9,3,4498.498498498499
13128,Kogilu,1140.0,2.0,50.66,2,4443.859649122807
13129,Electronic City,2093.0,4.0,134.0,4,6402.293358815098
13130,Kanakpura Road,1450.0,3.0,60.9,3,4200.0
13133,Talaghattapura,1800.0,3.0,84.0,3,4666.666666666667
13134,other,2872.0,4.0,183.0,4,6371.866295264624
13135,other,1486.0,2.0,65.0,3,4374.158815612383
13137,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2,3389.641434262948
13139,Nagarbhavi,1225.0,2.0,58.0,2,4734.693877551021
13141,other,4600.0,9.0,150.0,9,3260.8695652173915
13142,Kathriguppe,1350.0,3.0,80.99,3,5999.259259259258
13143,other,1100.0,2.0,64.08,2,5825.454545454545
13144,Whitefield,1760.0,3.0,139.0,3,7897.727272727273
13147,Chandapura,1095.0,2.0,28.0,3,2557.077625570776
13148,HSR Layout,1140.0,2.0,46.0,2,4035.0877192982457
13149,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3,4239.21568627451
13150,Kundalahalli,1724.0,3.0,140.0,3,8120.649651972158
13151,Horamavu Agara,1058.0,2.0,47.0,2,4442.34404536862
13153,other,1975.0,3.0,90.0,3,4556.962025316456
13154,Sarjapur  Road,1112.0,2.0,58.0,2,5215.827338129497
13155,other,1600.0,2.0,90.0,2,5625.0
13156,Vittasandra,1648.0,3.0,85.0,3,5157.766990291262
13158,Hoskote,509.0,1.0,23.0,1,4518.664047151277
13159,Talaghattapura,2265.0,3.0,159.0,3,7019.867549668874
13160,Malleshpalya,1200.0,2.0,46.0,2,3833.3333333333335
13161,other,530.0,1.0,18.0,1,3396.2264150943397
13162,other,1010.0,2.0,41.0,2,4059.4059405940593
13163,Kaggadasapura,1150.0,2.0,45.0,2,3913.0434782608695
13164,Sarjapur  Road,1340.0,2.0,75.0,2,5597.014925373134
13165,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3,5297.2972972972975
13166,Doddathoguru,907.0,2.0,40.0,2,4410.143329658214
13167,Benson Town,1688.0,2.0,280.0,2,16587.677725118483
13168,Ulsoor,1160.0,2.0,130.0,2,11206.896551724138
13169,Pai Layout,1600.0,2.0,65.0,3,4062.5
13170,other,1800.0,5.0,140.0,6,7777.777777777777
13171,Iblur Village,3596.0,5.0,251.0,4,6979.9777530589545
13173,Hennur,1295.0,2.0,62.0,2,4787.644787644787
13174,other,1012.0,2.0,62.0,2,6126.482213438735
13176,Channasandra,1010.0,2.0,32.0,2,3168.3168316831684
13178,Kasavanhalli,1121.0,2.0,75.0,2,6690.454950936663
13179,LB Shastri Nagar,1200.0,2.0,75.0,2,6250.0
13180,Sarakki Nagar,3124.0,6.0,349.0,4,11171.574903969271
13181,Bannerghatta Road,1246.0,2.0,47.35,2,3800.1605136436597
13182,7th Phase JP Nagar,1420.0,3.0,90.0,3,6338.028169014085
13184,other,1090.0,2.0,55.0,2,5045.871559633028
13185,Electronic City,1355.0,2.0,73.0,2,5387.453874538745
13186,Ambedkar Nagar,1425.0,2.0,94.0,2,6596.491228070176
13187,Chikkabanavar,4000.0,7.0,110.0,8,2750.0
13189,Talaghattapura,2099.0,3.0,134.0,3,6383.992377322535
13191,Devanahalli,1520.0,2.0,69.76,3,4589.473684210527
13192,other,1490.0,3.0,140.0,3,9395.973154362417
13193,Horamavu Banaswadi,1000.0,2.0,50.0,2,5000.0
13194,Sahakara Nagar,1291.0,2.0,72.3,2,5600.309837335399
13195,Kanakpura Road,1339.0,2.0,67.0,2,5003.734129947722
13196,other,1330.0,2.0,56.0,2,4210.526315789473
13199,other,1650.0,1.0,130.0,2,7878.787878787879
13202,CV Raman Nagar,1310.0,2.0,62.0,2,4732.824427480916
13203,Bellandur,1096.0,2.0,40.0,2,3649.6350364963505
13204,Dasanapura,814.0,2.0,43.7,2,5368.550368550368
13205,Sarjapur  Road,3500.0,3.0,275.0,3,7857.142857142857
13206,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2,3859.6491228070176
13207,other,1480.0,2.0,75.0,3,5067.5675675675675
